0,4
4,1
5,2
5,1
0,6
1,5
3,5
2,0
3,0
2,6
4,0
1,6
3,2
1,3
4,4
5,5
0,5
4,3
3,7
6,4
4,6
3,3
0,3
1,1
1,4
5,4
3,6
2,1
4,2
4,5
6,6
5,3
0,2
2,2
0,1
3,4
1,2
2,4
3,1
2,5
2,3
6,1
6,7
7,0
7,1
7,2
7,7
7,3
1,7
7,4
7,5
7,6
6,0
6,2
1,0
0,7
4,7
6,3
5,7
5,6
5,0
6,5
2,7
0,0
